Order ID,Order Date,Order Mode,Customer ID,City,Postal Code,Country,Region,Product ID,Product Name,Sub-Category,Sales,Cost Price,Quantity,Discount,Revenue,Profit, Category,Segment
BQL-841570,2024-04-24,Online,DF076925,Manchester,M14,England,North West,01JZ3N53TRMVHA7QGZFRK4NPM0,Traditional Hummus,Mediterranean Dips,3.29,0.987,1,0.02,3.29,2.303,Food,Dips
HRR-448109,2024-01-29,In-Store,CM032751,Liverpool,L33,England,North West,01JZ3N50CCQKGK69VX46KMSY00,Lemon Dill Chicken Skewers,Marinated Poultry,9.99,2.997,14,0,139.86,97.902,Food,Meat
HRR-448109,2024-01-29,In-Store,CM032751,Liverpool,L33,England,North West,01JZ3N50CCQKGK69VX46KMSY00,Lemon Dill Chicken Skewers,Marinated Poultry,9.99,2.997,14,0,139.86,97.902,Food,Meat
HEV-539434,2024-08-31,Online,OF087559,Church End,CB4,England,East of England,01JZ3N5580F22SME7YWP6763V2,Matcha Green Tea Powder,Tea,14.99,4.497,18,0.37,269.82,188.874,Food,Beverages
HEV-539434,2024-08-31,Online,OF087559,Church End,CB4,England,London,01JZ3N5580F22SME7YWP6763V2,Matcha Green Tea Powder,Tea,14.99,4.497,18,0.37,269.82,188.874,Food,Beverages
AGU-166262,2024-11-24,In-Store,AM053527,Middleton,LE16,England,East Midlands,01JZ3N52G9KWBBS5W8K65XVX37,Stuffed Grape Leaves,International Cuisine,5.79,1.737,3,0.04,17.37,12.159,Food,Prepared Foods
UWT-477015,2024-08-12,Online,BD074505,Middleton,LE16,England,East Midlands,01JZ3N54X6QJ7M42VWJJ1R0J5Z,Sturdy Bookends,Office Accessories,22.99,6.897,13,0.35,298.87,209.209,Office,Office
PXZ-997751,2024-09-19,In-Store,MJ019298,Bradford,BD7,England,Yorkshire & the Humber,01JZ3N521NPEH9RRK9J11FCCRY,Artisan Pickles,Pickles,2.49,0.747,15,0.06,37.35,26.145,Food,Condiments
CJV-114820,2024-10-13,Online,OC007575,Birmingham,B40,England,West Midlands,01JZ3N51XV292DJKKGKEDEXG03,Eco-Friendly Yoga Blocks,Yoga Equipment,15.99,4.797,13,0.05,207.87,145.509,Fitness,Fitness
CJV-114820,2024-10-13,Online,OC007575,Birmingham,B40,England,West Midlands,01JZ3N51XV292DJKKGKEDEXG03,Eco-Friendly Yoga Blocks,Yoga Equipment,15.99,4.797,13,0.05,207.87,145.509,Fitness,Fitness
HWI-435693,2024-08-01,In-Store,JQ000431,Whitchurch,BS14,,South West,01JZ3N55H83PKNR5TH9H69YCE3,Sports Water Bottle with Infuser,Hydration Gear,19.99,5.997,19,0.34,379.81,265.867,Fitness,Fitness
TUH-975855,2024-12-19,Online,JX027350,Thorpe,BD23,England,Yorkshire & the Humber,01JZ3N5251JPAGQSNDZ381DJ2D,Avocado Oil Mayo,Dips & Spreads,5.29,1.587,9,0.21,47.61,33.327,Food,Condiments
VJK-207176,2024-09-06,In-Store,AC065424,Bradford,BD7,England,Yorkshire & the Humber,01JZ3N558ZFYZ25WMHC5485RHK,Apple Cinnamon Oatmeal,Instant Breakfast,2.89,0.867,6,0.3,17.34,12.138,Food,Breakfast
TSM-194299,2024-04-10,Online,QR064670,Sutton,RH5,England,South East,01JZ3N52DMR6FQA774NA9ENHTY,Noise Cancelling Ear Muffs,Hearing Protection,24.99,7.497,9,0.04,224.91,157.437,Safety,Safety
TSM-194299,2024-04-10,Online,QR064670,Sutton,RH5,England,South East,01JZ3N52DMR6FQA774NA9ENHTY,Noise Cancelling Ear Muffs,Hearing Protection,24.99,7.497,9,0.04,224.91,157.437,Safety,Safety
PCS-669873,2024-11-28,In-Store,IL085160,Liverpool,L33,England,North West,01JZ3N56FA38DH0AJWS97KXFF5,Yoga Mat,Yoga Equipment,25,7.5,14,0.37,350,245,Fitness,Fitness
PCS-669873,2024-11-28,In-Store,IL085160,Liverpool,L33,England,North West,01JZ3N56FA38DH0AJWS97KXFF5,Yoga Mat,Yoga Equipment,25,7.5,14,0.37,350,245,Fitness,Fitness
LHH-558367,2024-03-22,Online,TV097382,Weston,GU32,England,South East,01JZ3N55NARNE1G3WPE1WGKKCJ,Coffee Capsule Dispenser,Coffee Accessories,24.99,7.497,2,0.32,49.98,34.986,Kitchen,Kitchen
KOE-889608,2024-04-27,In-Store,RV043501,Hatton,CV35,England,North East,01JZ3N5211H5Z8GNXF13ZBQ4P3,Popcorn Chicken,Frozen Snacks,6.49,1.947,17,0.19,110.33,77.231,Food,Frozen
QRI-948543,2024-07-01,Online,LJ099998,Leeds,LS6,England,Yorkshire & the Humber,01JZ3N53KVFN1BZ1409F0VRVZK,Organic Baby Spinach,Fresh Vegetables,2.99,0.897,8,0.12,23.92,16.744,Food,Produce
GIK-189195,2024-12-20,In-Store,NF066979,Stapleford,LN6,England,East Midlands,01JZ3N55BZG2B4ZMCC6BSG6CSN,Stainless Steel BBQ Grill Set,Grilling Accessories,49.99,14.997,10,0.28,499.9,349.93,Outdoor,Outdoor
WTV-806290,2024-05-30,Online,CY070612,Seaton,LE15,England,East Midlands,01JZ3N531G9AYMH2BNY4X1PHPD,Tomato Basil Pasta Sauce,Pasta Sauces,3.99,1.197,6,0.2,23.94,16.758,Food,Sauces
FZJ-411782,2024-08-05,In-Store,DO001772,Pentre,SY4,Wales,Wales,01JZ3N50BAN4VPEMRXSM07W2AJ,Whole Wheat Pasta,Pasta,2.49,0.747,11,0.23,27.39,19.173,Food,Grains
NPF-752480,2024-08-20,Online,QJ030114,Bristol,BS41,England,South West,01JZ3N51X8ESYNKHE1F3EGQNGB,Microfiber Cleaning Cloth Set,Home Organization,9.99,2.997,4,0.02,39.96,27.972,Home,Home
EWP-440515,2024-01-30,In-Store,AP095673,Linton,BD23,England,North East,01JZ3N523DHKS67YP7SZPV9FYS,Puzzle 3D Model Kit,Educational Toys,22.99,6.897,12,0.28,275.88,193.116,Toys,Toys
KZT-373731,2024-01-15,Online,NF066979,London,EC1V,England,London,01JZ3N55BZG2B4ZMCC6BSG6CSN,Stainless Steel BBQ Grill Set,Grilling Accessories,49.99,14.997,18,0.35,899.82,629.874,Outdoor,Outdoor
KZT-373731,2024-01-15,Online,NF066979,London,EC1V,England,London,01JZ3N55BZG2B4ZMCC6BSG6CSN,Stainless Steel BBQ Grill Set,Grilling Accessories,49.99,14.997,18,0.35,899.82,629.874,Outdoor,Outdoor
KZT-373731,2024-01-15,Online,NF066979,London,EC1V,England,London,01JZ3N55BZG2B4ZMCC6BSG6CSN,Stainless Steel BBQ Grill Set,Grilling Accessories,49.99,14.997,18,0.35,899.82,629.874,Outdoor,Outdoor
KZT-373731,2024-01-15,Online,NF066979,London,EC1V,England,London,01JZ3N55BZG2B4ZMCC6BSG6CSN,Stainless Steel BBQ Grill Set,Grilling Accessories,49.99,14.997,18,0.35,899.82,629.874,Outdoor,Outdoor
KZT-373731,2024-01-15,Online,NF066979,London,EC1V,England,London,01JZ3N55BZG2B4ZMCC6BSG6CSN,Stainless Steel BBQ Grill Set,Grilling Accessories,49.99,14.997,18,0.35,899.82,629.874,Outdoor,Outdoor
KZT-373731,2024-01-15,Online,NF066979,London,EC1V,England,London,01JZ3N55BZG2B4ZMCC6BSG6CSN,Stainless Steel BBQ Grill Set,Grilling Accessories,49.99,14.997,18,0.35,899.82,629.874,Outdoor,Outdoor
UYM-559563,2024-02-23,In-Store,RO013242,Thorpe,BD23,England,Yorkshire & the Humber,01JZ3N56C1A9CHA0N1Y69ZAW81,Nutty Granola Clusters,Granola,2.49,0.747,12,0.06,29.88,20.916,Food,Cereal
WGP-179826,2024-12-09,Online,EF042732,Hatton,CV35,England,East Midlands,01JZ3N50YQRSTBEK1V0TPVB9V1,Vegetable Stir-Fry Sauce,Asian Sauces,3.49,1.047,2,0.22,6.98,4.886,Food,Sauces
EBE-258783,2024-06-01,In-Store,TA007457,Pentre,SY4,Wales,Wales,01JZ3N53KJEBVF4YQHG9P971C1,Foldable Electric Scooter,Outdoor Accessories,349.99,104.997,3,0.12,1049.97,734.979,Outdoor,Outdoor
HKR-361612,2024-01-08,Online,SE071898,Langley,SG4,England,East of England,01JZ3N50F0436PFGGCPVTJH0N7,Children's Science Experiment Lab Kit,Educational Toys,29.99,8.997,20,0.09,599.8,419.86,Toys,Toys
FUJ-789993,2024-03-31,In-Store,HF000394,Liverpool,L74,England,North West,01JZ3N559NT6YEGCRYTD92A483,Savory Italian Herbs,Herb Blends,2.99,0.897,5,0.17,14.95,10.465,Food,Spices
FUJ-789993,2024-03-31,In-Store,HF000394,Liverpool,L74,England,North West,01JZ3N559NT6YEGCRYTD92A483,Savory Italian Herbs,Herb Blends,2.99,0.897,5,0.17,14.95,10.465,Food,Spices
LGE-086752,2024-07-03,Online,YD055268,Langley,SG4,England,East of England,01JZ3N50P7QRCZ56X6EBRNMQA2,Biodegradable Phone Case,Eco-Friendly Accessories,23.99,7.197,13,0.3,311.87,218.309,Accessories,Accessories
RVF-496613,2024-12-16,In-Store,SJ097729,Eaton,DN22,England,East Midlands,01JZ3N569SEYEBC3Y2VT0C9KDN,LED Disco Ball Light,Lighting & Lamps,19.99,5.997,11,0.21,219.89,153.923,Home,Home
QVJ-122549,2024-05-06,Online,MU027586,Birmingham,B12,England,West Midlands,01JZ3N56HY4FQKQHB3EV81GBHT,Ginger Snaps,Cookies & Biscuits,2.79,0.837,12,0.38,33.48,23.436,Food,Confectionery
QVJ-122549,2024-05-06,Online,MU027586,Birmingham,B12,England,West Midlands,01JZ3N56HY4FQKQHB3EV81GBHT,Ginger Snaps,Cookies & Biscuits,2.79,0.837,12,0.38,33.48,23.436,Food,Confectionery
HUS-487080,2024-02-06,In-Store,CH053616,Milton,AB56,Scotland,East Midlands,01JZ3N5564R4DZ0FNCBDX3G003,Ginger Turmeric Shots,Health Drinks,3.99,1.197,9,0.15,35.91,25.137,Food,Beverages
HUS-487080,2024-02-06,In-Store,CH053616,Milton,AB56,Scotland,Scotland,01JZ3N5564R4DZ0FNCBDX3G003,Ginger Turmeric Shots,Health Drinks,3.99,1.197,9,0.15,35.91,25.137,Food,Beverages
EBN-292235,2024-03-14,Online,SW066440,Sutton,CT15,England,South East,01JZ3N53V1DCJKDH1GWMN78CP9,Honey Mustard Chicken Breasts,Processed Meats,8.99,2.697,1,0.11,8.99,6.293,Food,Meat
EBN-292235,2024-03-14,Online,SW066440,Sutton,CT15,England,South East,01JZ3N53V1DCJKDH1GWMN78CP9,Honey Mustard Chicken Breasts,Processed Meats,8.99,2.697,1,0.11,8.99,6.293,Food,Meat
CGW-286266,2024-01-16,In-Store,LR063902,Birmingham,B40,England,West Midlands,01JZ3N55QAK5FSHMPNACECT7AF,Pumpkin Puree,Vegetable Purees,2.99,0.897,18,0.11,53.82,37.674,Food,Canned Goods
CGW-286266,2024-01-16,In-Store,LR063902,Birmingham,B40,England,West Midlands,01JZ3N55QAK5FSHMPNACECT7AF,Pumpkin Puree,Vegetable Purees,2.99,0.897,18,0.11,53.82,37.674,Food,Canned Goods
PNQ-370403,2024-04-28,Online,YK006641,London,WC1B,England,London,01JZ3N52KE6WBADNVZ1EBY62KA,Miso Soup Mix,Instant Soups,3.29,0.987,17,0.36,55.93,39.151,Food,Soups
PNQ-370403,2024-04-28,Online,YK006641,London,WC1B,England,London,01JZ3N52KE6WBADNVZ1EBY62KA,Miso Soup Mix,Instant Soups,3.29,0.987,17,0.36,55.93,39.151,Food,Soups
PNQ-370403,2024-04-28,Online,YK006641,London,WC1B,England,London,01JZ3N52KE6WBADNVZ1EBY62KA,Miso Soup Mix,Instant Soups,3.29,0.987,17,0.36,55.93,39.151,Food,Soups
PNQ-370403,2024-04-28,Online,YK006641,London,WC1B,England,London,01JZ3N52KE6WBADNVZ1EBY62KA,Miso Soup Mix,Instant Soups,3.29,0.987,17,0.36,55.93,39.151,Food,Soups
PNQ-370403,2024-04-28,Online,YK006641,London,WC1B,England,London,01JZ3N52KE6WBADNVZ1EBY62KA,Miso Soup Mix,Instant Soups,3.29,0.987,17,0.36,55.93,39.151,Food,Soups
PNQ-370403,2024-04-28,Online,YK006641,London,WC1B,England,London,01JZ3N52KE6WBADNVZ1EBY62KA,Miso Soup Mix,Instant Soups,3.29,0.987,17,0.36,55.93,39.151,Food,Soups
ZMO-132174,2024-12-07,In-Store,QP097532,Norton,S8,England,East Midlands,01JZ3N52PTSQ54GHM51GFH98K5,Granola Cereal,Granola/Cereal,4.49,1.347,13,0.38,58.37,40.859,Food,Breakfast
ZMO-132174,2024-12-07,In-Store,QP097532,Norton,S8,England,Yorkshire and the Humber,01JZ3N52PTSQ54GHM51GFH98K5,Granola Cereal,Granola/Cereal,4.49,1.347,13,0.38,58.37,40.859,Food,Breakfast
NIR-271379,2024-04-30,Online,PW078874,Liverpool,L33,England,North West,01JZ3N521XB0B19GTMP8GC1TWY,Classic Minestrone Soup,Canned Soups,2.99,0.897,18,0.34,53.82,37.674,Food,Soups
NIR-271379,2024-04-30,Online,PW078874,Liverpool,L33,England,North West,01JZ3N521XB0B19GTMP8GC1TWY,Classic Minestrone Soup,Canned Soups,2.99,0.897,18,0.34,53.82,37.674,Food,Soups
AGP-394891,2024-01-09,In-Store,UX079399,Tullich,AB55,Scotland,Scotland,01JZ3N56EDKJN482JFVHXHX5N3,Ergonomic Mouse Pad with Wrist Support,Office Accessories,14.99,4.497,20,0.36,299.8,209.86,Office,Office
XLY-490554,2024-06-10,Online,MR095188,Birmingham,B40,England,West Midlands,01JZ3N51CRWEQ95V50E9ZWKXWJ,Outdoor Inflatable Pool,Outdoor Recreation,149.99,44.997,11,0.1,1649.89,1154.923,Outdoor,Outdoor
XLY-490554,2024-06-10,Online,MR095188,Birmingham,B40,England,West Midlands,01JZ3N51CRWEQ95V50E9ZWKXWJ,Outdoor Inflatable Pool,Outdoor Recreation,149.99,44.997,11,0.1,1649.89,1154.923,Outdoor,Outdoor
EID-239131,2024-02-07,In-Store,KP021070,Wootton,NN4,England,East Midlands,01JZ3N54V8YM6909XY5GCANCVQ,Cheese Stuffed Jalapenos,Savory Snacks,5.99,1.797,16,0.15,95.84,67.088,Food,Snacks
SRF-971261,2024-06-19,Online,CJ007867,Newton,NG34,England,Scotland,01JZ3N52JGHV09VASZF1B5T3PX,Mini Air Purifier,Health Devices,49.99,14.997,17,0.39,849.83,594.881,Health,Health
SRF-971261,2024-06-19,Online,CJ007867,Newton,NG34,England,East Midlands,01JZ3N52JGHV09VASZF1B5T3PX,Mini Air Purifier,Health Devices,49.99,14.997,17,0.39,849.83,594.881,Health,Health
WEQ-875576,2024-01-23,In-Store,XT003630,Whitwell,DL10,England,Yorkshire & the Humber,01JZ3N51E8MR51C41QCMABZRME,Mini Meatballs,Frozen Appetizers,5.99,1.797,2,0.19,11.98,8.386,Food,Frozen Meals
JAP-101546,2024-12-15,Online,ON014862,Dean,OX7,England,South East,01JZ3N52V9P3X4AK5BDTK63N1C,Honey Glazed Carrots,Prepared Vegetables,3.49,1.047,1,0.2,3.49,2.443,Food,Produce
YGA-301204,2024-12-17,In-Store,XE095413,Whitwell,DL10,England,Yorkshire & the Humber,01JZ3N56E5FPP5DJHCE2JHF03F,Coconut Cream,Baking Ingredients,2.99,0.897,3,0.13,8.97,6.279,Food,Baking & Cooking
MFR-865156,2024-03-24,Online,CI029431,Buckland,CT16,England,South East,01JZ3N55KKMZ5E03M2JK0DCAYK,Field Journal,Journals,14.99,4.497,10,0.32,149.9,104.93,Books,Books
XOP-958785,2024-03-07,In-Store,VQ012259,Ashley,SN13,England,South West,01JZ3N50CM9GSR1HZ49HR8NNKD,Almond Joy Bars,Chocolate Bars,1.29,0.387,6,0.04,7.74,5.418,Food,Confectionery
RPJ-610873,2024-11-19,Online,DI067107,Ford,GL54,England,South West,01JZ3N55EPTAZNA3KX60RKB3NQ,Wrap Jumpsuit,Jumpsuits,54.99,16.497,7,0.14,384.93,269.451,Clothing,Jumpsuits
QJY-165230,2024-04-06,In-Store,MX021696,Ford,GL54,England,South West,01JZ3N53T1AG60M53GCBTDGNS4,Two-Tier Fruit Basket,Kitchen Accessories,29.99,8.997,20,0.1,599.8,419.86,Home,Home
NBI-664725,2024-09-17,Online,XE095413,Whitwell,DL10,England,Yorkshire & the Humber,01JZ3N56E5FPP5DJHCE2JHF03F,Coconut Cream,Baking Ingredients,2.99,0.897,14,0.4,41.86,29.302,Food,Baking & Cooking
YBJ-381068,2024-09-22,In-Store,TV097382,Tullich,AB55,Scotland,Scotland,01JZ3N55NARNE1G3WPE1WGKKCJ,Coffee Capsule Dispenser,Coffee Accessories,24.99,7.497,11,0.29,274.89,192.423,Kitchen,Kitchen
DOI-094069,2024-10-19,Online,YX078642,Whitwell,DL10,England,Yorkshire & the Humber,01JZ3N52FVYK6CPX1XJRSGSWT0,Apple Juice,Juice,3.29,0.987,19,0.19,62.51,43.757,Food,Beverages
IXU-406756,2024-01-06,In-Store,DG015801,London,SW1E,England,London,01JZ3N50PTMWFQ2C50QVFY9HGM,Leather Wallet,Wallets,49.99,14.997,7,0.13,349.93,244.951,Accessories,Accessories
IXU-406756,2024-01-06,In-Store,DG015801,London,SW1E,England,London,01JZ3N50PTMWFQ2C50QVFY9HGM,Leather Wallet,Wallets,49.99,14.997,7,0.13,349.93,244.951,Accessories,Accessories
IXU-406756,2024-01-06,In-Store,DG015801,London,SW1E,England,London,01JZ3N50PTMWFQ2C50QVFY9HGM,Leather Wallet,Wallets,49.99,14.997,7,0.13,349.93,244.951,Accessories,Accessories
IXU-406756,2024-01-06,In-Store,DG015801,London,SW1E,England,London,01JZ3N50PTMWFQ2C50QVFY9HGM,Leather Wallet,Wallets,49.99,14.997,7,0.13,349.93,244.951,Accessories,Accessories
IXU-406756,2024-01-06,In-Store,DG015801,London,SW1E,England,London,01JZ3N50PTMWFQ2C50QVFY9HGM,Leather Wallet,Wallets,49.99,14.997,7,0.13,349.93,244.951,Accessories,Accessories
IXU-406756,2024-01-06,In-Store,DG015801,London,SW1E,England,London,01JZ3N50PTMWFQ2C50QVFY9HGM,Leather Wallet,Wallets,49.99,14.997,7,0.13,349.93,244.951,Accessories,Accessories
VQP-693199,2024-09-17,Online,GO006694,Edinburgh,EH9,Scotland,Scotland,01JZ3N52NWCPHRRRGB6YBX256V,Almond Coconut Granola,Granola and Muesli,3.99,1.197,9,0.09,35.91,25.137,Food,Breakfast Foods
VQA-378281,2024-08-29,In-Store,PS058519,Aston,TF6,England,West Midlands,01JZ3N5294GCVQ1ECVFYNG482Q,Fleece Hoodie,Hoodies,39.99,11.997,1,0.02,39.99,27.993,Clothing,Outerwear
YVX-672628,2024-10-27,Online,RU058520,Denton,M34,England,North West,01JZ3N56BQNGWJE6W17D61P2N9,Ribbed Knit Dress,Casual Dresses,59.99,17.997,19,0.16,1139.81,797.867,Clothing,Dresses
OFL-131545,2024-09-18,In-Store,YR000590,Merton,SW19,England,London,01JZ3N508MF8VK9CBCHRZ18QYV,Spicy Avocado Salsa,Salsas,4.49,1.347,11,0.23,49.39,34.573,Food,Condiments
UOH-362905,2024-08-28,Online,RK016062,Wootton,NN4,England,East Midlands,01JZ3N50KQAEMNEQA201AR9NWY,Self-Cleaning Water Bottle,Hydration Gear,49.99,14.997,17,0.39,849.83,594.881,Fitness,Fitness
AFL-813239,2024-05-18,In-Store,LT061731,Aston,TF6,England,West Midlands,01JZ3N5605QF5QNFNAWRYMKMNK,Roasted Sweet Corn,Frozen Vegetables,1.99,0.597,13,0.13,25.87,18.109,Food,Frozen
WWY-459047,2024-10-04,Online,YK006641,Newbiggin,NE46,England,North East,01JZ3N52KE6WBADNVZ1EBY62KA,Miso Soup Mix,Instant Soups,3.29,0.987,10,0.08,32.9,23.03,Food,Soups
PBP-493677,2024-09-09,In-Store,VO026219,London,EC1V,England,London,01JZ3N52YVSMKFXGFPHX7T2FJ8,Organic Brown Rice Cakes,Healthy Snacks,3.99,1.197,17,0.29,67.83,47.481,Food,Snacks
PBP-493677,2024-09-09,In-Store,VO026219,London,EC1V,England,London,01JZ3N52YVSMKFXGFPHX7T2FJ8,Organic Brown Rice Cakes,Healthy Snacks,3.99,1.197,17,0.29,67.83,47.481,Food,Snacks
PBP-493677,2024-09-09,In-Store,VO026219,London,EC1V,England,London,01JZ3N52YVSMKFXGFPHX7T2FJ8,Organic Brown Rice Cakes,Healthy Snacks,3.99,1.197,17,0.29,67.83,47.481,Food,Snacks
PBP-493677,2024-09-09,In-Store,VO026219,London,EC1V,England,London,01JZ3N52YVSMKFXGFPHX7T2FJ8,Organic Brown Rice Cakes,Healthy Snacks,3.99,1.197,17,0.29,67.83,47.481,Food,Snacks
PBP-493677,2024-09-09,In-Store,VO026219,London,EC1V,England,London,01JZ3N52YVSMKFXGFPHX7T2FJ8,Organic Brown Rice Cakes,Healthy Snacks,3.99,1.197,17,0.29,67.83,47.481,Food,Snacks
PBP-493677,2024-09-09,In-Store,VO026219,London,EC1V,England,London,01JZ3N52YVSMKFXGFPHX7T2FJ8,Organic Brown Rice Cakes,Healthy Snacks,3.99,1.197,17,0.29,67.83,47.481,Food,Snacks
FHC-401967,2024-04-03,Online,JY078378,Preston,PR1,England,North West,01JZ3N552FMW6898G406DB65W2,Organic Coconut Oil,Oils,8.99,2.697,5,0.11,44.95,31.465,Food,Oils
HOA-566039,2024-03-04,In-Store,AC032117,Merton,SW19,England,London,01JZ3N5146RYS4NXJ7XFQ7YHWE,Car Escape Tool,Safety and Emergency Supplies,12.99,3.897,19,0.07,246.81,172.767,Automotive,Automotive
EZZ-651660,2024-04-20,Online,YJ078139,Eaton,DN22,England,East Midlands,01JZ3N52Q3Q3X4VAX3JPA5WFX5,Quinoa Salad,Ready-to-Eat Meals,5.99,1.797,8,0.26,47.92,33.544,Food,Prepared Foods
MYV-956855,2024-10-21,In-Store,AG018641,Newton,IV1,Scotland,Scotland,01JZ3N5093R5YRZTGX557D4ZC5,Pumpkin Spice Latte Mix,Tea & Coffee Mixes,3.29,0.987,5,0.09,16.45,11.515,Food,Beverages
MYV-956855,2024-10-21,In-Store,AG018641,Newton,IV1,Scotland,East Midlands,01JZ3N5093R5YRZTGX557D4ZC5,Pumpkin Spice Latte Mix,Tea & Coffee Mixes,3.29,0.987,5,0.09,16.45,11.515,Food,Beverages
YLZ-753466,2024-03-10,Online,VQ077263,Upton,DN21,England,East Midlands,01JZ3N571V9N657HDH99TS38XR,Electric Skillet,Small Appliances,49.99,14.997,18,0.23,899.82,629.874,Kitchen,Kitchen
YLZ-753466,2024-03-10,Online,VQ077263,Upton,DN21,England,Yorkshire & the Humber,01JZ3N571V9N657HDH99TS38XR,Electric Skillet,Small Appliances,49.99,14.997,18,0.23,899.82,629.874,Kitchen,Kitchen
TGO-951823,2024-05-27,In-Store,JA054648,Whitwell,DL10,England,Yorkshire & the Humber,01JZ3N50HGHYSE5QERK3VQSTD3,Electric Heat Pad,Pain Relief,24.99,7.497,1,0.18,24.99,17.493,Health,Health
LVY-421886,2024-08-13,Online,MB099438,Kinloch,PH43,Scotland,Scotland,01JZ3N50S6DYJAAMWKMFHCD5G6,Dried Mango Slices,Dried Fruits,3.49,1.047,1,0.07,3.49,2.443,Food,Snacks
XTB-177021,2024-07-05,In-Store,HU066299,London,EC3M,England,London,01JZ3N54SQP3DBBP7E9DYYHST8,Stylish Wireless Earbuds,Wireless Audio Accessories,59.99,17.997,11,0.08,659.89,461.923,Audio,Audio
XTB-177021,2024-07-05,In-Store,HU066299,London,EC3M,England,London,01JZ3N54SQP3DBBP7E9DYYHST8,Stylish Wireless Earbuds,Wireless Audio Accessories,59.99,17.997,11,0.08,659.89,461.923,Audio,Audio
XTB-177021,2024-07-05,In-Store,HU066299,London,EC3M,England,London,01JZ3N54SQP3DBBP7E9DYYHST8,Stylish Wireless Earbuds,Wireless Audio Accessories,59.99,17.997,11,0.08,659.89,461.923,Audio,Audio
XTB-177021,2024-07-05,In-Store,HU066299,London,EC3M,England,London,01JZ3N54SQP3DBBP7E9DYYHST8,Stylish Wireless Earbuds,Wireless Audio Accessories,59.99,17.997,11,0.08,659.89,461.923,Audio,Audio
XTB-177021,2024-07-05,In-Store,HU066299,London,EC3M,England,London,01JZ3N54SQP3DBBP7E9DYYHST8,Stylish Wireless Earbuds,Wireless Audio Accessories,59.99,17.997,11,0.08,659.89,461.923,Audio,Audio
XTB-177021,2024-07-05,In-Store,HU066299,London,EC3M,England,London,01JZ3N54SQP3DBBP7E9DYYHST8,Stylish Wireless Earbuds,Wireless Audio Accessories,59.99,17.997,11,0.08,659.89,461.923,Audio,Audio
XMS-444293,2024-09-14,Online,ON014862,Craigavon,BT66,Northern Ireland,Northern Ireland,01JZ3N52V9P3X4AK5BDTK63N1C,Honey Glazed Carrots,Prepared Vegetables,3.49,1.047,19,0.23,66.31,46.417,Food,Produce
ITN-259535,2024-09-04,In-Store,NH032711,Newton,IV1,Scotland,Scotland,01JZ3N55HHMNQKVPXTN9EEDGKD,Fitness Resistance Bands,Strength Training Equipment,29.99,8.997,19,0.27,569.81,398.867,Fitness,Fitness
ITN-259535,2024-09-04,In-Store,NH032711,Newton,IV1,Scotland,East Midlands,01JZ3N55HHMNQKVPXTN9EEDGKD,Fitness Resistance Bands,Strength Training Equipment,29.99,8.997,19,0.27,569.81,398.867,Fitness,Fitness
MFU-541584,2024-03-24,Online,GT004985,Manchester,M14,England,North West,01JZ3N51H7JTMPXEQ4MPHWQF6C,Vegetable Spiralizer,Food Preparation Tools,19.99,5.997,2,0.17,39.98,27.986,Kitchen,Kitchen
LUS-907074,2024-12-28,In-Store,XB095293,Pentre,SY4,Wales,Wales,01JZ3N567GDDSRQ50H4EB8444Z,Sweet Potato Mash,Frozen Vegetables,3.99,1.197,9,0.22,35.91,25.137,Food,Frozen Foods
DMB-280657,2024-04-14,Online,WZ006306,Sutton,RH5,England,South East,01JZ3N55NWDR1PYN87QKB5G8GC,Smoked Paprika Chicken Thighs,Prepared Poultry,6.99,2.097,11,0.28,76.89,53.823,Food,Meat
DMB-280657,2024-04-14,Online,WZ006306,Sutton,RH5,England,South East,01JZ3N55NWDR1PYN87QKB5G8GC,Smoked Paprika Chicken Thighs,Prepared Poultry,6.99,2.097,11,0.28,76.89,53.823,Food,Meat
SRK-984107,2024-04-20,In-Store,VY088461,Belfast,BT2,Northern Ireland,Northern Ireland,01JZ3N54S5AN8WVRV9BQEJG3GP,Lemon Lime Sparkling Water,Sparkling Beverages,1.99,0.597,17,0.18,33.83,23.681,Food,Beverages
GJY-448215,2024-05-24,Online,AK047185,Horton,BS37,England,South West,01JZ3N517FHAQZQGABMM53QAY3,Raspberry Lemonade Mix,Drink Mixes,3.99,1.197,12,0.25,47.88,33.516,Food,Beverages
QER-301502,2024-12-14,In-Store,RP069641,Sheffield,S1,England,Yorkshire and the Humber,01JZ3N51J77D5CPH45X9202KPD,Herb Garden Planter Box,Planters,49.99,14.997,5,0.31,249.95,174.965,Garden,Garden
OKS-616758,2024-02-04,Online,LY032208,Normanton,LE15,England,West Midlands,01JZ3N537HT3E6QJW6HN803AES,Decorative Wall Tapestry,Wall Art,34.99,10.497,10,0.4,349.9,244.93,Home,Home
EOV-498046,2024-01-28,In-Store,FZ057864,Ford,GL54,England,South West,01JZ3N50XWMBB5TMRN3G0DDW7E,Peanut Butter Cookies,Cookies,3.49,1.047,15,0.28,52.35,36.645,Food,Bakery
GVK-757036,2024-02-19,Online,TK000744,London,EC1V,England,London,01JZ3N54Z6BWRP2RE77PMR55DY,Caribbean Jerk Marinade,Marinades,3.79,1.137,9,0.38,34.11,23.877,Food,Marinades
GVK-757036,2024-02-19,Online,TK000744,London,EC1V,England,London,01JZ3N54Z6BWRP2RE77PMR55DY,Caribbean Jerk Marinade,Marinades,3.79,1.137,9,0.38,34.11,23.877,Food,Marinades
